id,description,source,page,extraction_method
MCGM_Civil_BOQ_p11_l52,green Granite tiles/slab for height upto 150,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l54,Window sill & Jams,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l56,"tiles as specified below of approved quality,",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l59,"in the desired line, cement mortar 1:3",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l60,"bedding or backing, cement float, machine",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l61,"cutting, leveling, jointing, smooth cement",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l62,plastering along the sides to match the 87R2-CS-FL-40- 18mm thk. Steel gray Granite slab for width Rmt 3250 377 1225250,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l63,88R2-CS-FL-40- 18mm thk. Steel gray Granite slab for width Rmt 3250 621 2018250,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l65,cut mirror polish 1st quality Granite window,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l68,"1:4 cement plaster / mortar/cement paste,",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l75,/flooring including cement mortar bedding,MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l76,"of 25 mm thick in 1:4 proportion, cement",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p11_l78,"jointing, filling the joints with neat cement",MCGM_Civil_BOQ,11,text
MCGM_Civil_BOQ_p12_l6,"construction,by making zari, in walls upto",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l7,75 mm deep & fitting the wall surface by,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l14,and fixed in C.M. 1:2and filling joints in,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l15,"white cement mixed with pigment to Nos. 30 5,344 160320",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l16,93 R2-CS-FL-89 ACCESS FLOORING -Providing & fixing,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l17,"anti-static flooring at server room with Sqm 250 3,934 983500",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l28,with 2 to 6 mm thk. adhesives on wall of,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l33,"Vinyl flooring of approved brand, pattern,",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l35,manufacturer's specifications including floor,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l37,required. The flooring shall be in roll form,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l41,"tiles tiles of an approved, quality, make,",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l42,pattern and size for flooring in the areas like,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l43,battary rooms etc. including cement mortar,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l45,"cutting, leveling, jointing, fillingthe joints in",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l47,"and shades, curing, finishing etc complete as",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l55,TOTAL FOR FLOORING WORKS 115488634.58,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l56,H WATERPROOFING WORKS,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l57,Basement Waterproofing,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l58,R2-CS-WP-33 Providing waterproofing treatment from,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l63,base slab or raft slab is laid. On the,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l64,P.C.C. bedding a waterproofing layer,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l65,based on cement with rough shahabad,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l68,thick for floors and 20 mm thick for sides,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l69,with cement float and water proofing,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l73,slab as per design. After completion of the,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l74,raft / base slab and side walls the,MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p12_l75,"treatment of waterproofing layer shall be Sq.m 2,520 1,336 3366720",MCGM_Civil_BOQ,12,text
MCGM_Civil_BOQ_p13_l1,"the outer side of the walls, the following",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l2,procedure shall be adopted :- Brick,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l3,masonry walls of adequate strength shall,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l5,outside level of the walls of basement. The,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l7,above for flooring and on the inner face of,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l8,the brick masonry upto a height of 30 cm,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l11,regular R.C.C.raft slab and walls. The,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l12,thickness of the treatment for floor and walls,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l16,plain cement concrete bedding in the,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l18,brick masonry of adequate thickness shall,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l20,"caps, footings, columns and plinth beams",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l22,bedding of the main floor. The,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l23,waterproofing treatment shall then be,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l25,P.C.C. bedding of the floor and the inner,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l26,faces of the brick masonry walls. The,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l28,brick masonry wall and continued over the,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l29,P.C.C. of the main basement floor. Other,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l31,"(c) The payment for brick masonry,",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l32,concrete walls and their foundation,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l33,constructed to receive the waterproofing,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l36,(d) The payment for waterproofing,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l38,basis of 'the actual area of the treatment.Retaining wall & sides of Raft,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l39,98 Providing and laying integral cement based,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l40,treatment for water proofing on the vertical,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l41,surface by fixing specified stone slab 22 mm,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l42,to 25 mm thick with cement slurry mixed,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l43,with water proofing compound conforming,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l46,between stone slabs and the receiving,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l47,surfaces and filling the gaps with neat,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l48,cement slurry mixed with water,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l49,proofing compound and finishing the,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l50,"exterior of stone slab with cement mortar 1:3 Sq.m 750 1,448 1086000",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l54,50mm thick with cement concrete 1:2:4 (1,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l55,cement : 2 coarse sand : 4 graded stone,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l56,aggregate 12.5mm nominal size) including,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l57,water proofing material in cement concrete,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l58,work in doses by weight of cement as per Sqm 480 160 76800,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l59,100 Toilet Waterproofing,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l60,101R2-CS-WP-37 Providing waterproofing treatment through,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l62,specifications to the flooring of water,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l64,"washing places, sanitary blocks etc. by",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l65,giving INJECTIONS with cement solution,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l66,with water proofing compound into the floor,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l67,"slab so as to make it consistent,",MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l70,then be covered with brickbat waterproof,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l73,Finally the floor shall be covered with joint,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l74,less waterproof cement plaster in 1:3 c.s. 12 Sqm 1025 512 524800,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p13_l75,Terrace waterproofig treatmentR2-CS-WP-2,MCGM_Civil_BOQ,13,text
MCGM_Civil_BOQ_p14_l0,102R2-CS-WP-23 Waterproofing the terrace slabs with,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l1,"average 100 mm thick, brick bats laid in",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l2,cement mortar bed 1:4 filled with mortar 1:4,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l5,walls and IPS flooring (1:2:3) 40 mm,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l7,"proofing compound, as per manufacturers",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l8,"specification laid after grouting the slab,",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l9,finishing curing etc. complete as R2-CS-WP-24 Do with broken China mosaic flooring,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l10,instead of IPS set in cement mortar (1:4),MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l14,ofbrickbats over 100 mm in 1:5 c.s. either,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l15,due to location of rain water pipes or due to,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l17,water or brick bats required in the sunk,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l20,"fixing brickbats in C.M., with waterproofing",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l22,Tank Waterproofig treatment,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l24,waterproofing treatment to inside surfaces of,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l31,crystalline waterproofing compound at,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l35,c) Extra for Plastering of walls and finishing,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l36,smooth with 15 mm thick cement mortar 1:4,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l37,(1 cement : 4 fine sand) admixed with,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l38,approved waterproofing compound in,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l42,cement concrete of mix 1:2:4 (1 cement : 2,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l43,coarse sand : 4 coarse aggregate of 12.5mm,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l45,waterproofing compound in recommended,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l46,"proportions, on floors to required gradient,",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l48,"with walls and floors etc., and finished",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l50,Tank shall be tested by filling with water Dado wateroroofing,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l52,aProviding waterproofing treatment,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l54,portionof the R.C.C. side walls upto 1.5 m,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l55,"height from floor area of water closets,",MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l57,sanitary blocks etc. by giving,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l59,waterproofing compound and cement,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l60,solution. The walls will then be,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l61,plastered with waterproof cement plaster,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l63,the walls shall be covered with jointless,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p14_l64,waterproof plaster in 1:3 c.s. 12 to 15 103,MCGM_Civil_BOQ,14,text
MCGM_Civil_BOQ_p15_l1,bDo- -Do- brickwall without injection,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l3,Chajja wateroroofing,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l4,106 R2-CS-WP-49 Providing & Making Waterproofing,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l5,Treatment to the Chajja by finishing top,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l7,plaster with addition of approved water,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l8,proofing compound as per manufacturers,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l9,specifications and neat cement,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l11,bottom of chajja & cement vatta above Sq.m 440 503 221320,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l14,waterproofing with MCGM approved,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l16,floors on wall including cleaning the surface,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l22,a) 1st coat of chemical water proofing to be,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l24,TOTAL FOR WATERPROOFING,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l30,"around frame of doors, windows and",MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l33,23Providing and fixing trap door in the,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l41,leaf flush door of required size including,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l48,finishing all exposed surfaces of wood,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l51,"masonary with tar paint (Black Japan), Sqm 50 14,117 705850",MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l54,37Fire rated Double leaf Door - Laminate,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l56,door with Panic Bar of approved make and,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l58,integrity and insulation in accordance with,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l60,Report 212(1)/FR/2003; insulation on door,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l66,required integrity & insulation (i.e. to,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p15_l75,40VIEWING GLASS 5MM AT DOORS,MCGM_Civil_BOQ,15,text
MCGM_Civil_BOQ_p16_l1,47Fire rated Single leaf Door - Laminate,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l2,Finish: PnF of Wooden Fire door without,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l5,and insulation in accordance with the,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l7,report 212 (1)/FR/2003; Insulation on door,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l12,the required integrity & insulation (i.e. to,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l33,side. The Fire Doors with frame will be as,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l36,"wood frame for doors, windows and",MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l41,length of 225 mm for doors & 150 mm for,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l42,windows and finishing with 3 coats of,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l44,synthetic enamel paint in two coats as,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l47,FINISH WALL PANELING made by using,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p16_l58,existing column by using37x25mm thick,MCGM_Civil_BOQ,16,text
MCGM_Civil_BOQ_p17_l2,plastic (FRP) Door Frames of cross-section,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l7,polyester resin and chopped mat. Door,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l16,door shutter in different plain and wood,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l21,fixing of fittings and polyurethane foam,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l25,Louvered Window,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l27,louvered window with anodised aluminum,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l32,Window & Ventiletors,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l34,door partly glazed and partly panelled with,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l58,"hung / louvered type windows, doors,",MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l67,/ frosted / tinted glass/ Novapan sheet,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l68,/ acrylic sheet / hardner laminated sheet,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p17_l73,h12 mm thick Novapan sheet conforming to,MCGM_Civil_BOQ,17,text
MCGM_Civil_BOQ_p18_l7,"openable / fixed windows conforming to Sqm 3745 1,453 5441485",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l9,46Providing and fixing glazing panels & doors,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l13,floor) at the bottom & side edge and wall,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l15,steel articulated countersunk bolts threaded,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l23,"patch fittings, fabricated long length satin",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l24,"finish SS 304 handles, patchlock, floor",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l26,"architect for frameless patch doors, s(ingle",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l28,"Hardware-Droma BTS 80 Floor Spring.Sqm 80 11,733 938640",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l34,for doors with necessary fixtures and,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l40,"1992 (Part I, II) for doors &",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l41,windows with necessary materials and R2-CS-HW-08-,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l45,128.0 R2-CS-HW-13 Providing and fixing magnetic type floor,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l46,door stopper of approved make including No. 465 84 39060,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l49,manufactured as per relevant IS for door,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l50,& windows with necessary materials and,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l57,dD] Standard Stainless Steel hinges,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l63,doors and windows with necessary,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l71,"I,II) for doors & windows with necessary R2-CS-HW-08-",MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p18_l77,IS:208-1992 for doors and windows and,MCGM_Civil_BOQ,18,text
MCGM_Civil_BOQ_p19_l0,R2-CS-HW-11 Providing and fixing hydraulic door,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l2,per IS:3564 for doors with necessary,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l9,hydraulic floor spring of approved brand,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l11,doors including cost of cutting floors as,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l12,"required, embedding in floors and cover",MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l14,piece M.S. sheet outer box with slide plate 138.0 R2-CS-HW-15-,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l15,"aWith stainless steel cover plate Nos. 6 2,309 13854",MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l24,fixing in galvanized steel sections with,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l34,false ceiling & around the RCC columns,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l37,walls with help of rawal plug & GI screw at,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l43,tiles of pre coated galvanised steel in,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l46,area of 16%. The back of the tile should,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l50,43Providing & fixing TRAP DOOR with T.W.,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l54,"surface finished with flat oil paint with s.s. Sqm 10 6,222 62,220.00",MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l63,RF CC slab. The gypsum board should be,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l70,"openings for light fixtures, asbestos cement Sqm 2595 839 2177205",MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l74,calcium silicate tiles of Spintone/cosmos,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l81,METAL CLIP in tiles 600 mm x 600,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p19_l82,mm to be suspended from slab with,MCGM_Civil_BOQ,19,text
MCGM_Civil_BOQ_p20_l0,STRUCTURAL STEEL WORKS,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l1,"Supporting tank on terrace,ramp &",MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l10,structural steel members for all heights & at,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l19,preparing surface for painting with wire MT 30 80088 2402640,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l39,using B Class GI Hollow pipes including,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l51,steel gates with vertical channels 20 x 10 x 2,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l54,"mm size, 30 mm steel pulleys complete with",MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l56,handles and painting with one coat of red,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l66,"sections, hollow pipes (Hollow pipes",MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l74,cement concrete block of grade M15 and,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l77,one coat of Synthetic Enamel paint after,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l79,"enamel paint after erection, with approved",MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p20_l82,S.S Pipe Handrailing,MCGM_Civil_BOQ,20,text
MCGM_Civil_BOQ_p21_l1,S.S. 304 grade pipe railing for staircase,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l3,"S.S.pipe as top rail,18 gauge 40 mm dia S.S.",MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l4,"pipe as verticals, 18 gauge 25 mm dia as",MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l15,weight specified below for windows as per,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l18,including painting with one coat of red,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l20,synthetic enamel paint of approved colour,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l26,compound wall / Fencing including,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l29,painting with one coat of red oxide zinc Kg 1000 184 184000,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l36,including painting with one coat of red,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l38,cMild steel grill of weight 20 to 25 Kg/sq. m. Sqm 480 2576 1236480,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l40,"out of 18 gauge steel sheets for curtains,",MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l51,TOTAL FOR STRUCTURAL STEEL,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l67,brick/concrete/rubble walls for drainage,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l68,"pipes, fittings, etc. and making good the",MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l69,same in cement mortar 1:3 or cement,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l70,concrete 1:2:4 & finishing on both sides,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p21_l71,with cement plaster and 3 coats of whiteEA 200 163 32600,MCGM_Civil_BOQ,21,text
MCGM_Civil_BOQ_p22_l19,"thick MULTICELL (6-Wall, 5- Cell",MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l26,stainless steel retention clips and with,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l27,Double wall Aluminium Spacer on both,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l37,fixed in masonary at interval of eachfloor,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l38,on concrete slab with 80 mm x 100 mm x,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l40,wall side with raw bolt size of 10 mm x 90,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l52,"expansion joint,around manholes &",MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l59,aluminium PVDF coated sheet available in,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l61,mm aluminium sheet chemically treated (,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l62,"back sheet ) bent as per requirement,",MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l68,corning / G.E. silicon for circular columns,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l69,and curved beams etc complete. All,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p22_l78,130Providing & fixing stainless steel 20 mm,MCGM_Civil_BOQ,22,text
MCGM_Civil_BOQ_p23_l0,R2-CS-CW-6 Providing precast cement concrete Jali of,MCGM_Civil_BOQ,23,text
