id,description,description_cleaned,source,page
NIELIT_Campus_BOQ_p252_l13,c) 4.1.8 1:4:8 (1cement :4coarse sand :8graded stone aggregate 40mmnominal,4.1.8 1 4 8 1cement 4coarse sand 8graded stone aggregate 40mmnominal,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l15,9 4.11 Providing andlaying damp-proof coarse 50mm thick cement concrete 1:2:4,9 4.11 providing andlaying damp proof coarse 50mm thick cement concrete 1 2 4,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l18,10 4.12 Extra forproviding and mixing water proofing material 'Impermo' or,10 4.12 extra forproviding and mixing water proofing material impermo or,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l25,12 4.17 Making Plinth protection 50mm thick ofcement concrete 1:3:6 (1cement :3,12 4.17 making plinth protection 50mm thick ofcement concrete 1 3 6 1cement 3,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l26,Coarse sand :6graded stone aggregate 20mm nominal size) over 75mm,coarse sand 6graded stone aggregate 20mm nominal size over 75mm,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l27,bedofdrybricks ballast 40mm nominal size well rammed andconsolidated,bedofdrybricks ballast 40mm nominal size well rammed andconsolidated,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l28,and grouted with fine sand including finishing the top smooth.Sqm 40.00 338.75 13550.00,and grouted with fine sand including finishing the top smooth.square meter 40.00 338.75 13550.00,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p252_l29,TOTAL CARRIED OVER TO SUMMARY 115082.25CONCRETE WORK:,total carried over to summary 115082.25concrete work,NIELIT_Campus_BOQ,252
NIELIT_Campus_BOQ_p253_l2,"13 5.9 Centring andshuttering including strutting, propping etc.andremoval ofform",13 5.9 centring andshuttering including strutting propping etc.andremoval ofform,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p253_l5,"e) 5.9.5 Lintels, beams, plinth beams, girders, bressumers and cantilevers. sqm 60.00 262.25 15735.00",5.9.5 lintels beams plinth beams girders bressumers and cantilevers. square meter 60.00 262.25 15735.00,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p253_l6,"14 5.22 Reinforcement forR.C.C. work including straightening, cutting, bending,",14 5.22 reinforcement forr.c.c. work including straightening cutting bending,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p253_l9,"15 5.22 A Reinforcement forR.C.C. work including straightening, cutting, bending,",15 5.22 reinforcement forr.c.c. work including straightening cutting bending,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p253_l22,b) 5.33.2 All works above plinth level upto floor five level Cum 3.00 5781.50 17344.50,5.33.2 all works above plinth level upto floor five level cubic meter 3.00 5781.50 17344.50,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p253_l23,TOTAL CARRIED OVER TO SUMMARY 470543.50RCC WORK:,total carried over to summary 470543.50rcc work,NIELIT_Campus_BOQ,253
NIELIT_Campus_BOQ_p254_l3,17 NS Brick work with FPS bricks of class designation 100 in foundation & plinth in:,17 ns brick work with fps bricks of class designation 100 in foundation plinth in,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l4,a) Cement mortar 1:6 (1 cement: 6 coarse sand) Cum 30.00 3964.2 118926.00,cement mortar 1 6 1 cement 6 coarse sand cubic meter 30.00 3964.2 118926.00,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l5,18 NS Brick work with F.P.S. bricks ofclass designation 100 insuperstructure,18 ns brick work with f.p.s. bricks ofclass designation 100 insuperstructure,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l7,a) Cement mortar 1:6 (1 cement: 6 coarse sand) Cum 135.00 4160.34 561646.55,cement mortar 1 6 1 cement 6 coarse sand cubic meter 135.00 4160.34 561646.55,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l11,"andprepolished) machine cutforkitchen platforms, vanity counters, window",andprepolished machine cutforkitchen platforms vanity counters window,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l13,and texture laid over 20mm thick base cement mortar 1:4(1cement: 4,and texture laid over 20mm thick base cement mortar 1 4 1cement 4,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l14,"coarse sand) with joints treated with white cement, mixed with matching",coarse sand with joints treated with white cement mixed with matching,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p254_l18,i) 8.2.1.2 Area of slab over 0.50 Sqm Sqm 10.00 1980.80 19808.00,8.2.1.2 area of slab over 0.50 square meter square meter 10.00 1980.80 19808.00,NIELIT_Campus_BOQ,254
NIELIT_Campus_BOQ_p255_l2,22 9.20 Providing and fixing ISImarked flush door shutters conforming toIS:2202,22 9.20 providing and fixing isimarked flush door shutters conforming tois 2202,NIELIT_Campus_BOQ,255
NIELIT_Campus_BOQ_p255_l6,a) 9.20.1 35mmthick including ISImarked stainless steel butthinges with necessary,9.20.1 35mmthick including isimarked stainless steel butthinges with necessary,NIELIT_Campus_BOQ,255
NIELIT_Campus_BOQ_p255_l8,23 9.96 Providing and fixing aluminium sliding door bolts ISImarked anodised,23 9.96 providing and fixing aluminium sliding door bolts isimarked anodised,NIELIT_Campus_BOQ,255
NIELIT_Campus_BOQ_p255_l19,universal hydraulic door closer with necessary accessories andscrews etc.,universal hydraulic door closer with necessary accessories andscrews etc.,NIELIT_Campus_BOQ,255
NIELIT_Campus_BOQ_p256_l1,27 9.101 Providing and fixing aluminium hanging floor door stopper ISImarked,27 9.101 providing and fixing aluminium hanging floor door stopper isimarked,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l12,29 10.14 Providing and fixing pressed steel door frames conforming toIS:4351,29 10.14 providing and fixing pressed steel door frames conforming tois 4351,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l15,"mild steel angle ofsection 50x25mm, orbase tiesof1.25 mmpressed mild",mild steel angle ofsection 50x25mm orbase tiesof1.25 mmpressed mild,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l16,"steel welded orrigidly fixed together bymechanical means, adjustable lugs",steel welded orrigidly fixed together bymechanical means adjustable lugs,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l17,with split endtailtoeach jamb including steel butthinges 2.5mmthick with,with split endtailtoeach jamb including steel butthinges 2.5mmthick with,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l19,applying acoat ofapproved steel primer after pre-treatment ofthesurface as,applying acoat ofapproved steel primer after pre treatment ofthesurface as,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l23,"30 10.2 Structural steel work revited, bolted orwelded inbuilt upsections, trusses",30 10.2 structural steel work revited bolted orwelded inbuilt upsections trusses,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l25,priming coat of approved steel primer all complete:Kg. 7900.00 66.50 525350.00,priming coat of approved steel primer all complete kilogram. 7900.00 66.50 525350.00,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l26,31 10.18 Providing andfixing circular/hexagonal cast ironorMSsheet boxforceiling,31 10.18 providing andfixing circular hexagonal cast ironormssheet boxforceiling,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l28,"sheet withitstopsurface hacked forproper bonding, toplidshall bescrewed",sheet withitstopsurface hacked forproper bonding toplidshall bescrewed,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l32,a) 10.26 Providing andfixing hand railofapproved sizebywelding etc.tosteel ladder,10.26 providing andfixing hand railofapproved sizebywelding etc.tosteel ladder,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p256_l36,TOTAL CARRIED OVER TO SUMMARY 536780.20STEEL WORK,total carried over to summary 536780.20steel work,NIELIT_Campus_BOQ,256
NIELIT_Campus_BOQ_p257_l2,32 11.4 52mmthick cement concrete flooring with concrete hardener topping under,32 11.4 52mmthick cement concrete flooring with concrete hardener topping under,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l3,layer 40mm thick cement concrete 1:2:4 (1cement :2coarse sand: 4,layer 40mm thick cement concrete 1 2 4 1cement 2coarse sand 4,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l4,graded stone aggregate 20nominal size) andtoplayer 12mmthick cement,graded stone aggregate 20nominal size andtoplayer 12mmthick cement,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l5,hardener consisting ofmix1:2(1cement hardener mix: 2stone aggregate 6,hardener consisting ofmix1 2 1cement hardener mix 2stone aggregate 6,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l7,kg.ofcement oraspermanufacturer specifications. This includes cost of,kilogram.ofcement oraspermanufacturer specifications. this includes cost of,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l8,"cement slurry, but excluding the cost of nosing of steps etc. complete Sqm 200.00 420.50 84100.00",cement slurry but excluding the cost of nosing of steps etc. complete square meter 200.00 420.50 84100.00,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l9,33 11.6 Cement plaster skirting (upto 30cmheight) with cement mortar 1:3(1,33 11.6 cement plaster skirting upto 30cmheight with cement mortar 1 3 1,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l12,34 11.13 Providing & fixing glass strips in joints of terrazo/cement concrete floors.,34 11.13 providing fixing glass strips in joints of terrazo cement concrete floors.,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l14,35 11.16 Precast terrazo tiles 22mmthick with graded marble chips ofsize upto 12,35 11.16 precast terrazo tiles 22mmthick with graded marble chips ofsize upto 12,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l15,"mmlaidinfloors, and landings, jointed with neat cement slurry mixed with",mmlaidinfloors and landings jointed with neat cement slurry mixed with,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l19,a) 11.16.1 Light shade using white cement Sqm 10.00 769.35 7693.50,11.16.1 light shade using white cement square meter 10.00 769.35 7693.50,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l23,36 NS Providing andfixing polycarbonate sheet ofimm thickness approved quality,36 ns providing andfixing polycarbonate sheet ofimm thickness approved quality,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l24,"with allaceesories such asridges, gutters, valleys, flashings 500mm width",with allaceesories such asridges gutters valleys flashings 500mm width,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l27,fitted tothe structural steel toachieve proper profile asperdrawings,fitted tothe structural steel toachieve proper profile asperdrawings,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p257_l29,TOTAL CARRIED OVER TO SUMMARY 202758.62ROOFING WORKFLOORING WORK,total carried over to summary 202758.62roofing workflooring work,NIELIT_Campus_BOQ,257
NIELIT_Campus_BOQ_p258_l2,37 13.4 12mm cement plaster of mix :,37 13.4 12mm cement plaster of mix,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l3,a) 13.4.2 1:6 (1 cement : 6 coarse sand ) Sqm 150.00 112.50 16875.00,13.4.2 1 6 1 cement 6 coarse sand square meter 150.00 112.50 16875.00,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l4,38 13.5 15mm cement plaster on rough side of single or half brick wall of mix:,38 13.5 15mm cement plaster on rough side of single or half brick wall of mix,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l5,a) 13.5.2 1:6 (1 cement : 6 Coarse sand ) Sqm 160.00 130.20 20832.00,13.5.2 1 6 1 cement 6 coarse sand square meter 160.00 130.20 20832.00,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l6,39 13.41 Distempering with oilbound washable distemper ofapproved brand and,39 13.41 distempering with oilbound washable distemper ofapproved brand and,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l8,a) 13.41.1 New work (two ormore coats) over andincluding priming coat with cement,13.41.1 new work two ormore coats over andincluding priming coat with cement,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l10,"40 13.47 Finishing walls with Premium Acrylic Smooth exterior paint with ""Silicone",40 13.47 finishing walls with premium acrylic smooth exterior paint with silicone,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l13,base coat of water proofing cement paint applied @2.20kg/10sqm)Sqm 150.00 80.45 12067.50,base coat of water proofing cement paint applied 2.20kg 10sqm square meter 150.00 80.45 12067.50,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l14,a) 13.61 Painting with synthetic enamel paint ofapproved brand andmanufacture to,13.61 painting with synthetic enamel paint ofapproved brand andmanufacture to,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l17,41 18.12 Providing and fixing GIpipes complete with G.Ifittings including trenching,41 18.12 providing and fixing gipipes complete with g.ifittings including trenching,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p258_l21,TOTAL CARRIED OVER TO SUMMARY 93440.50FINISHING:,total carried over to summary 93440.50finishing,NIELIT_Campus_BOQ,258
NIELIT_Campus_BOQ_p259_l7,"2 1.12 Wiring forlight/power plug with 2x4Sq.mm FRPVC insulated, copper conductor, single core",2 1.12 wiring forlight power plug with 2x4sq.millimeter frpvc insulated copper conductor single core,NIELIT_Campus_BOQ,259
NIELIT_Campus_BOQ_p259_l10,"3 1.13 Wiring forlight/power plug with 4x4Sq.mm FRPVC insulated, copper conductor, single core",3 1.13 wiring forlight power plug with 4x4sq.millimeter frpvc insulated copper conductor single core,NIELIT_Campus_BOQ,259
NIELIT_Campus_BOQ_p259_l13,4 1.14 Wiring forcircuit/sub main wiring alongwith earth wire with thefollowing sizes ofPVC insulated,4 1.14 wiring forcircuit sub main wiring alongwith earth wire with thefollowing sizes ofpvc insulated,NIELIT_Campus_BOQ,259
NIELIT_Campus_BOQ_p259_l15,a) 1.14.1 2x1.5 Sqmm + 1x1.5 Sq.mm (For circuit wiring) Metre 207 107.00 22149.00,1.14.1 2x1.5 sqmm 1x1.5 sq.millimeter for circuit wiring metre 207 107.00 22149.00,NIELIT_Campus_BOQ,259
NIELIT_Campus_BOQ_p259_l26,"NAME OF WORK : PROVIDING INTERNAL ELECTRICAL INSTALLATIONS IN WORK SHOP AT NEILET, AGARTALA",name of work providing internal electrical installations in work shop at neilet agartala,NIELIT_Campus_BOQ,259
NIELIT_Campus_BOQ_p260_l8,"9 1.41 Installation, testing andcommissioning ofprewired fluorescent fitting/compact fluorescent fitting",9 1.41 installation testing andcommissioning ofprewired fluorescent fitting compact fluorescent fitting,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l12,"10 1.42 Installation, testing and commissioning ofpre-wired, fluorescent fitting /compact fluorescent",10 1.42 installation testing and commissioning ofpre wired fluorescent fitting compact fluorescent,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l17,"11 1.44 Installation, testing andcommissioning ofceiling fan,including wiring thedown rods ofstandard",11 1.44 installation testing andcommissioning ofceiling fan including wiring thedown rods ofstandard,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l20,12 1.49 Numbering of ceiling fan/exhaust fan/ fluorescent fittings as required. Each 31 19.50 605.00,12 1.49 numbering of ceiling fan exhaust fan fluorescent fittings as required. each 31 19.50 605.00,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l24,"14 2.3 Supplying andfixing following way, single pole andneutral, sheet steel, MCB distribution board,",14 2.3 supplying andfixing following way single pole andneutral sheet steel mcb distribution board,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l28,"a) 2.3.3 2 + 8 way, Single door Each 1 553.00 553.00",2.3.3 2 8 way single door each 1 553.00 553.00,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p260_l29,"b) 2.3.4 2 + 12 way, Single door Each 1 696.00 696.00",2.3.4 2 12 way single door each 1 696.00 696.00,NIELIT_Campus_BOQ,260
NIELIT_Campus_BOQ_p261_l5,"phase outlets are required.) a) 2.5.1 4 way (4 + 12), Single door Each 1 2691.00 2691.00",phase outlets are required. 2.5.1 4 way 4 12 single door each 1 2691.00 2691.00,NIELIT_Campus_BOQ,261
NIELIT_Campus_BOQ_p261_l18,"19 5.2 Earthing withGIearth pipe 4.5mlong, 40mm diaincluding accessories, andproviding masonary",19 5.2 earthing withgiearth pipe 4.5mlong 40mm diaincluding accessories andproviding masonary,NIELIT_Campus_BOQ,261
NIELIT_Campus_BOQ_p262_l2,22 NSSupplying of light fittings complete with all standard accessories of the following type as required .,22 nssupplying of light fittings complete with all standard accessories of the following type as required,NIELIT_Campus_BOQ,262
NIELIT_Campus_BOQ_p262_l5,b)1x28 WFl.Fitting (Street Light) asperBajaj Product. NoBTSLF 128 T5with lamp orsimilar,1x28 wfl.fitting street light asperbajaj product. nobtslf 128 t5with lamp orsimilar,NIELIT_Campus_BOQ,262
NIELIT_Campus_BOQ_p263_l6,"1.1.1 Lime,moorum,Building rubbishNAME OF WORK: CONSTRUCTION OF SEPTIC TANK FOR NIELIT AT AGARTALA.",1.1.1 lime moorum building rubbishname of work construction of septic tank for nielit at agartala.,NIELIT_Campus_BOQ,263
NIELIT_Campus_BOQ_p263_l10,2 2.8 Earth work inexcavation by mechanical means (Hydraulic,2 2.8 earth work inexcavation by mechanical means hydraulic,NIELIT_Campus_BOQ,263
NIELIT_Campus_BOQ_p263_l11,excavator/manual means infoundation treanches ordrains (not,excavator manual means infoundation treanches ordrains not,NIELIT_Campus_BOQ,263
NIELIT_Campus_BOQ_p263_l16,"3 2.25 Filling available excavated earth (excluding rock) intrenches, plinth, sides",3 2.25 filling available excavated earth excluding rock intrenches plinth sides,NIELIT_Campus_BOQ,263
NIELIT_Campus_BOQ_p264_l1,5 4.1 Providing and laying inposition cement concrete ofspecified grade,5 4.1 providing and laying inposition cement concrete ofspecified grade,NIELIT_Campus_BOQ,264
NIELIT_Campus_BOQ_p264_l6,"6 5.9 Centring andshuttering including strutting, propping etc.andremoval of",6 5.9 centring andshuttering including strutting propping etc.andremoval of,NIELIT_Campus_BOQ,264
NIELIT_Campus_BOQ_p264_l10,"a) 5.9.1 Foundations, footings, bases of columns etc. for mass concrete. sqm 20.00 166.90 3338.00",5.9.1 foundations footings bases of columns etc. for mass concrete. square meter 20.00 166.90 3338.00,NIELIT_Campus_BOQ,264
NIELIT_Campus_BOQ_p264_l13,"c) 5.9.3 Suspended floors, roofs, landings, balconies and access platform. sqm 50.00 311.20 15560.00",5.9.3 suspended floors roofs landings balconies and access platform. square meter 50.00 311.20 15560.00,NIELIT_Campus_BOQ,264
